@RELATION pyAudioAnalysis/data/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {outputs_nonstutter,outputs_stutter}

@DATA
0.028970,0.047783,3.141776,0.118908,0.184962,0.143886,0.004704,0.034120,-24.363494,2.574717,0.395017,0.266613,-0.266205,0.535579,0.370086,-0.258441,-0.143417,0.158334,-0.063913,0.137682,0.027957,0.012521,0.002318,0.028264,0.011988,0.023237,0.007475,0.021426,0.002266,0.003444,0.013517,0.137797,0.001105,0.039424,0.013494,0.040480,0.170432,0.026355,0.021074,0.110864,0.003540,0.023768,1.933699,0.611585,0.496716,0.427659,0.326991,0.203862,0.360262,0.230062,0.281154,0.199133,0.208784,0.156116,0.214776,0.015363,0.002382,0.014407,0.017280,0.013232,0.014827,0.015717,0.004407,0.003105,0.010453,0.066970,0.001002,0.015169,outputs_stutter
0.031057,0.051148,3.132824,0.135027,0.205033,0.214513,0.006648,0.029628,-25.803806,2.791527,0.660287,0.605948,0.176721,0.092422,0.135675,-0.141315,-0.176541,-0.021198,0.034207,0.029761,-0.008112,0.028013,0.000737,0.057876,0.013148,0.026506,0.012116,0.041223,0.000761,0.003679,0.017007,0.100764,0.001083,0.037179,0.019136,0.088358,0.122931,0.036318,0.025913,0.203579,0.004514,0.028197,1.663911,0.623472,0.321624,0.311155,0.161942,0.185754,0.144979,0.218854,0.143783,0.204541,0.180791,0.133663,0.191251,0.030522,0.000704,0.032642,0.011204,0.014105,0.014940,0.023677,0.000936,0.004189,0.019921,0.074200,0.001057,0.013117,outputs_stutter
0.043466,0.073817,3.159877,0.117415,0.177093,0.275254,0.006406,0.069828,-23.563161,3.170911,0.253432,0.237473,-0.076508,0.078692,0.322224,-0.129384,-0.079295,0.206995,-0.053644,-0.068021,0.039816,0.018052,0.003580,0.023273,0.015064,0.026790,0.006817,0.013526,0.001280,0.005083,0.016094,0.128099,0.002596,0.035810,0.078445,0.041607,0.237068,0.074373,0.034694,0.645453,0.005326,0.145671,1.245375,0.956921,0.302189,0.373315,0.490680,0.229035,0.403831,0.169350,0.172985,0.229079,0.187209,0.175971,0.250342,0.019954,0.007377,0.011971,0.018152,0.024046,0.008925,0.008683,0.001225,0.007958,0.008799,0.057901,0.005260,0.015056,outputs_stutter
0.021983,0.051000,3.135157,0.088791,0.156234,0.101706,0.006659,0.025454,-23.412141,2.974430,0.562460,0.009581,0.019031,-0.045780,-0.283208,0.010301,-0.212781,-0.020813,0.210320,-0.159781,0.088735,0.058843,0.005404,0.042761,0.005391,0.012518,0.023260,0.020743,0.006165,0.010914,0.005210,0.060637,0.006395,0.030018,0.008733,0.016316,0.108238,0.025880,0.035628,0.073191,0.003957,0.011937,1.090643,0.415409,0.970939,0.463680,0.610101,0.186831,0.331261,0.186936,0.212067,0.223586,0.212719,0.172957,0.166895,0.048246,0.010559,0.031794,0.004812,0.009612,0.019883,0.016199,0.012593,0.013370,0.002254,0.049999,0.007547,0.009079,outputs_stutter
0.019260,0.055312,3.170172,0.102572,0.176693,0.107056,0.005568,0.019328,-23.820111,2.794502,0.838306,0.178794,-0.143880,0.422252,0.061586,-0.075809,-0.200735,-0.051400,-0.014682,0.105729,-0.017261,0.015990,0.004926,0.035608,0.008439,0.032631,0.012511,0.023947,0.000866,0.001394,0.017409,0.122462,0.000749,0.036284,0.007105,0.033976,0.125191,0.019559,0.025345,0.060154,0.003402,0.006538,1.899585,0.440197,0.488047,0.482163,0.262880,0.377205,0.543758,0.263272,0.199898,0.196284,0.184681,0.258388,0.154566,0.024542,0.006715,0.020847,0.015211,0.018232,0.014933,0.020124,0.001254,0.001184,0.017906,0.042683,0.000661,0.008683,outputs_stutter
0.014360,0.054658,3.110714,0.082713,0.156100,0.050248,0.007141,0.019782,-24.222628,3.179314,0.436365,0.230888,0.113563,0.265091,-0.120756,0.072959,-0.164915,0.071463,0.149039,-0.098659,0.170344,0.011834,0.001242,0.026471,0.011226,0.020529,0.009765,0.016202,0.000390,0.007036,0.014531,0.160185,0.001227,0.044383,0.005846,0.038296,0.224908,0.021325,0.031371,0.029849,0.005746,0.008875,1.932934,0.520696,0.813941,0.512300,0.440116,0.194832,0.317315,0.159538,0.215675,0.178453,0.207430,0.227254,0.172052,0.012463,0.001152,0.022992,0.011425,0.015808,0.012493,0.009176,0.000444,0.007918,0.007393,0.061916,0.001461,0.014848,outputs_stutter
0.056511,0.016297,3.013492,0.158081,0.208582,0.413264,0.007855,0.084528,-26.702471,3.088094,0.447420,0.297030,0.144818,-0.098523,-0.021511,-0.045320,-0.073433,-0.054025,0.106858,0.010658,-0.013014,0.026677,0.001603,0.048331,0.014215,0.021191,0.019629,0.027193,0.000666,0.006489,0.027237,0.070561,0.004046,0.028771,0.049548,0.031938,0.227327,0.056450,0.026213,0.654320,0.004380,0.141040,2.107840,0.551486,0.461236,0.269872,0.360777,0.227010,0.324785,0.190033,0.189999,0.221787,0.107415,0.159048,0.189679,0.028060,0.001864,0.035962,0.019702,0.010439,0.023861,0.015632,0.000610,0.005288,0.025213,0.050400,0.005328,0.009688,outputs_stutter
0.048457,0.100941,3.158050,0.129696,0.182089,0.360979,0.006363,0.072958,-24.278220,3.109537,0.546598,0.707042,0.191154,0.308771,0.289371,-0.336673,-0.108785,0.106540,0.078235,-0.061710,-0.008317,0.015784,0.001287,0.047621,0.003254,0.020902,0.006044,0.024095,0.000498,0.001764,0.009938,0.138890,0.000873,0.041215,0.084452,0.083131,0.179708,0.080192,0.025839,0.772252,0.006699,0.144985,1.665533,0.576435,0.384208,0.409598,0.239042,0.289800,0.225311,0.243873,0.204796,0.158027,0.147546,0.151748,0.147060,0.033525,0.001119,0.022202,0.003477,0.012588,0.006424,0.013207,0.000423,0.003665,0.007568,0.070450,0.001654,0.015915,outputs_stutter
0.022709,0.037058,2.979999,0.107448,0.188385,0.079172,0.007714,0.017559,-25.029820,3.303735,0.623294,0.339097,-0.172683,0.063668,0.083199,-0.115323,-0.214405,-0.074599,0.071610,-0.201773,0.020689,0.024718,0.002320,0.026352,0.009745,0.033693,0.020210,0.029338,0.000588,0.003113,0.011583,0.113815,0.004577,0.035147,0.025359,0.034084,0.259123,0.031281,0.031300,0.088144,0.005212,0.006334,2.153812,0.363194,0.664539,0.389772,0.353991,0.151278,0.326297,0.198894,0.265338,0.222753,0.291096,0.160691,0.150247,0.024160,0.001994,0.012721,0.013524,0.023958,0.023235,0.024051,0.000846,0.003052,0.008577,0.051922,0.009429,0.009063,outputs_stutter
0.032282,0.027669,2.966487,0.125544,0.200073,0.130203,0.008662,0.029719,-26.681962,3.083149,0.164406,0.278588,0.165014,0.008011,0.007212,-0.118084,-0.203749,-0.189541,0.133316,-0.028191,-0.000131,0.030535,0.001990,0.047048,0.020326,0.036277,0.023372,0.035502,0.002993,0.006403,0.012418,0.045588,0.003745,0.028712,0.021796,0.043893,0.257258,0.028476,0.025609,0.140709,0.005143,0.026933,2.958871,0.322088,0.820065,0.342891,0.452675,0.139496,0.215691,0.216584,0.184011,0.152814,0.276488,0.226789,0.215192,0.055288,0.002359,0.034617,0.021153,0.026794,0.020116,0.018775,0.004692,0.006566,0.010888,0.045986,0.003257,0.011419,outputs_stutter
0.060549,0.045012,3.173880,0.142784,0.191408,0.420013,0.005726,0.113113,-25.074686,3.174773,0.455745,0.409863,-0.139631,0.170969,0.328946,-0.079959,-0.008938,0.222017,-0.017997,-0.092751,0.088911,0.020674,0.003799,0.036291,0.008116,0.023591,0.004508,0.022385,0.000494,0.001607,0.012489,0.138822,0.001162,0.039495,0.090690,0.039797,0.175275,0.092431,0.037619,0.724546,0.004477,0.191831,1.718089,0.915932,0.281460,0.326304,0.309009,0.237135,0.318212,0.167799,0.136034,0.130465,0.153697,0.226965,0.174686,0.016687,0.006203,0.021535,0.007614,0.013725,0.006993,0.012233,0.000504,0.001277,0.008142,0.071729,0.000927,0.017269,outputs_stutter
0.051633,0.025068,3.090470,0.136579,0.191661,0.317117,0.005118,0.101180,-26.747998,3.674813,0.246405,0.198660,0.076478,0.001980,-0.091983,-0.018793,0.036967,0.044876,0.027707,-0.050269,0.045708,0.033532,0.001127,0.032882,0.014058,0.022359,0.008179,0.021183,0.000518,0.009614,0.015797,0.107688,0.002032,0.034008,0.062457,0.033106,0.148291,0.082971,0.036507,0.488654,0.003079,0.161557,1.701482,0.994835,0.327728,0.460100,0.344099,0.141057,0.189064,0.171143,0.328699,0.250873,0.148293,0.191795,0.177435,0.024968,0.000675,0.022031,0.010245,0.018632,0.009867,0.019998,0.000524,0.009122,0.010923,0.073823,0.003069,0.015992,outputs_stutter
0.051112,0.066232,3.106719,0.124158,0.179500,0.331523,0.004752,0.108938,-24.685956,3.562366,0.521493,0.389061,-0.119389,-0.031683,0.114837,-0.090142,-0.045390,0.108189,-0.008297,0.002608,0.131096,0.019159,0.003613,0.020022,0.016458,0.027983,0.008236,0.015454,0.000674,0.012725,0.025782,0.122690,0.002256,0.036074,0.067828,0.045273,0.185689,0.084652,0.035303,0.543461,0.003296,0.160880,1.229261,0.849637,0.315521,0.396864,0.270074,0.241934,0.246305,0.188770,0.202628,0.191733,0.128153,0.158279,0.247541,0.019373,0.006190,0.015109,0.015139,0.024447,0.009843,0.012658,0.000692,0.012470,0.015948,0.063400,0.002704,0.013474,outputs_stutter
0.059823,0.011610,3.021298,0.151402,0.199863,0.456606,0.007063,0.076815,-27.444626,3.149634,0.658400,0.339468,0.247730,0.050534,0.020929,-0.046299,-0.188424,-0.044358,0.019100,0.057413,0.071389,0.018059,0.002366,0.034355,0.020321,0.022452,0.008657,0.029456,0.000736,0.005146,0.026363,0.094797,0.001449,0.030935,0.075748,0.019601,0.164035,0.068775,0.027507,0.702440,0.005624,0.138818,1.352633,0.862549,0.360377,0.361878,0.236200,0.225236,0.224891,0.156919,0.220125,0.206090,0.086631,0.124842,0.109798,0.014725,0.006016,0.028117,0.016013,0.019501,0.008252,0.025443,0.000872,0.004278,0.021178,0.072705,0.001460,0.016953,outputs_stutter
0.043444,0.037398,3.032605,0.122357,0.178911,0.331314,0.009976,0.068421,-24.900602,2.938154,0.800183,0.259733,-0.134219,-0.046672,0.149343,-0.172265,-0.016912,0.148623,0.022208,0.058747,-0.013524,0.021716,0.001931,0.028286,0.006192,0.023178,0.008787,0.015311,0.000469,0.008007,0.011663,0.134710,0.003365,0.038812,0.052924,0.033010,0.274643,0.061392,0.025549,0.562761,0.007143,0.110829,1.505346,0.705530,0.449738,0.415081,0.614319,0.336011,0.298920,0.248317,0.307751,0.238694,0.217592,0.177735,0.155433,0.022584,0.003006,0.020115,0.004972,0.016838,0.013955,0.008674,0.000463,0.010278,0.007077,0.072136,0.004964,0.016680,outputs_stutter
0.036434,0.042104,3.092130,0.125754,0.185357,0.244956,0.004569,0.044782,-25.030306,2.682949,0.610632,0.672899,-0.111436,0.301640,0.336102,-0.198650,-0.064955,-0.078338,-0.006785,0.029072,0.053165,0.020344,0.001025,0.067685,0.008171,0.017256,0.021743,0.027040,0.000812,0.002896,0.013475,0.091361,0.001741,0.032697,0.025566,0.047364,0.201744,0.036517,0.029412,0.270315,0.003105,0.047931,1.809960,0.638041,0.212002,0.177864,0.328286,0.200800,0.297524,0.252772,0.168581,0.143239,0.214077,0.182599,0.153639,0.016774,0.001467,0.026403,0.008822,0.013616,0.020523,0.020615,0.000831,0.004413,0.014061,0.055929,0.002165,0.010946,outputs_stutter
0.029651,0.053096,3.115355,0.115597,0.188631,0.146260,0.006965,0.027858,-25.093127,3.180619,0.537066,0.672194,-0.138063,0.291702,0.175576,-0.228661,-0.125372,-0.086083,0.004186,0.072528,0.048286,0.016371,0.001292,0.061377,0.010028,0.035405,0.013535,0.025512,0.000459,0.003187,0.014187,0.110075,0.001029,0.038440,0.027999,0.050744,0.150217,0.044684,0.032718,0.210707,0.005857,0.034909,1.558202,0.685826,0.152079,0.244305,0.470946,0.136123,0.198230,0.188600,0.149202,0.234621,0.182475,0.202535,0.143473,0.015283,0.001897,0.037548,0.009383,0.026561,0.010654,0.015782,0.000531,0.003000,0.018008,0.074035,0.001086,0.013755,outputs_stutter
0.050839,0.032992,2.865211,0.140239,0.187818,0.283789,0.008803,0.064655,-25.475706,2.832375,0.316763,-0.139903,-0.700013,-0.008224,0.020661,-0.059773,0.113061,-0.012958,0.013271,-0.055758,-0.193615,0.025274,0.010878,0.021720,0.009047,0.026775,0.018014,0.037216,0.000992,0.015316,0.009346,0.023939,0.012145,0.020395,0.038261,0.045850,0.423650,0.055301,0.028430,0.314372,0.005160,0.094884,2.450238,0.778287,0.503444,0.322526,0.524992,0.408423,0.297445,0.231348,0.244437,0.200475,0.190122,0.205783,0.201283,0.021974,0.015033,0.020935,0.007475,0.035734,0.015947,0.026100,0.001185,0.020988,0.007396,0.031523,0.015511,0.008860,outputs_stutter
0.042763,0.041686,3.073035,0.114463,0.166239,0.272824,0.010193,0.064111,-25.268434,3.045438,0.301939,-0.057214,0.001552,0.016124,-0.169009,-0.009542,-0.189603,-0.305061,0.195240,-0.167807,0.117911,0.030824,0.003143,0.031131,0.007532,0.025345,0.027614,0.036189,0.003149,0.004476,0.011017,0.053837,0.006423,0.025151,0.057723,0.037878,0.137945,0.060455,0.034303,0.561269,0.007191,0.102135,2.721115,0.492885,1.366082,0.426405,0.468174,0.297725,0.269133,0.239746,0.221838,0.200937,0.158125,0.189477,0.212390,0.031217,0.003887,0.022389,0.007083,0.023627,0.029200,0.034231,0.005720,0.004985,0.011646,0.036032,0.012746,0.008609,outputs_stutter
0.035662,0.051287,2.994749,0.127760,0.195350,0.202530,0.007481,0.032895,-25.101454,2.988310,0.998802,-0.007496,-0.468238,-0.020845,-0.087051,-0.020712,0.138094,0.052641,0.046579,0.014513,-0.168308,0.020344,0.004956,0.033237,0.011768,0.030449,0.010260,0.014085,0.000532,0.009804,0.023132,0.083205,0.006482,0.028751,0.036180,0.051402,0.243209,0.034726,0.026821,0.265486,0.004128,0.055454,2.755220,0.297794,0.424998,0.306629,0.430645,0.269984,0.342211,0.254592,0.260164,0.180466,0.181998,0.171458,0.143100,0.014674,0.007004,0.026941,0.022376,0.031229,0.007103,0.012768,0.000687,0.017816,0.015917,0.048188,0.010098,0.009290,outputs_stutter
0.047482,0.053011,3.086475,0.150090,0.202874,0.378402,0.006324,0.067877,-25.866896,3.024280,1.024371,0.377826,0.020052,-0.073548,-0.109664,-0.204307,-0.143996,-0.061487,0.078513,0.001106,0.021584,0.022509,0.001216,0.032621,0.008865,0.050374,0.018347,0.030623,0.000533,0.004203,0.021035,0.081480,0.001055,0.032808,0.046393,0.069557,0.130463,0.048888,0.020063,0.564013,0.004341,0.111488,2.163968,0.513876,0.487593,0.232695,0.282331,0.282324,0.378127,0.248087,0.182358,0.141641,0.191031,0.143167,0.214656,0.039911,0.001249,0.020874,0.007890,0.045399,0.017291,0.023670,0.000670,0.003974,0.014376,0.052289,0.000894,0.010160,outputs_stutter
0.031420,0.073255,3.159114,0.105791,0.168499,0.245419,0.008638,0.043966,-24.690275,2.955785,1.929775,0.071545,-0.105173,-0.183017,-0.372017,-0.133379,-0.141668,-0.021344,0.057455,-0.163970,0.054603,0.020726,0.001184,0.015503,0.004018,0.072678,0.017884,0.022096,0.000189,0.002120,0.014620,0.097332,0.003244,0.036681,0.052000,0.046672,0.098349,0.047711,0.025383,0.513021,0.006978,0.090495,1.116362,0.608044,0.552574,0.305783,0.454282,0.254889,0.239894,0.292446,0.287872,0.173547,0.205479,0.202872,0.160099,0.030092,0.001315,0.005383,0.002768,0.057742,0.012702,0.026123,0.000471,0.002515,0.012095,0.042475,0.007995,0.009867,outputs_stutter
0.019374,0.075667,3.150159,0.097209,0.172300,0.078989,0.008214,0.018829,-24.082526,3.457306,1.107136,-0.088642,-0.664265,-0.005476,-0.068920,-0.013629,0.170367,0.052967,-0.040862,0.076570,-0.111699,0.025869,0.010229,0.017186,0.023182,0.038612,0.003573,0.013797,0.000181,0.015065,0.018984,0.084166,0.008289,0.028495,0.009692,0.045587,0.161567,0.032374,0.029728,0.122736,0.005684,0.004147,1.651642,0.377154,0.486753,0.294518,0.554799,0.357387,0.344992,0.215813,0.312058,0.156724,0.187393,0.147497,0.217854,0.029740,0.017045,0.010296,0.018241,0.038276,0.003349,0.010426,0.000265,0.018966,0.008366,0.032859,0.015481,0.006961,outputs_stutter
0.045894,0.038128,2.968220,0.129358,0.181822,0.381395,0.009533,0.072005,-25.410429,2.885416,0.994904,0.245058,-0.145307,0.217860,0.016173,-0.082636,-0.070139,-0.105718,0.064380,0.086784,0.023182,0.021560,0.000855,0.034705,0.009890,0.020327,0.013461,0.019081,0.000623,0.003745,0.013283,0.120455,0.001486,0.035221,0.065599,0.041606,0.459706,0.064211,0.032092,0.742169,0.007467,0.130380,2.133828,0.642380,0.723427,0.359654,0.371358,0.250087,0.355825,0.207159,0.135567,0.166153,0.154151,0.223428,0.163053,0.022484,0.000885,0.023173,0.010461,0.019963,0.014531,0.018331,0.001003,0.003640,0.011054,0.061926,0.001444,0.014869,outputs_stutter
0.013566,0.038761,3.181265,0.108401,0.195175,0.061048,0.006944,0.014156,-25.447567,3.198420,0.962323,0.370166,0.093265,0.087499,0.018282,0.032426,-0.066432,0.032080,-0.009984,-0.079385,-0.064479,0.009927,0.002840,0.032763,0.005894,0.077974,0.002790,0.023079,0.000666,0.001630,0.013957,0.122774,0.000888,0.040535,0.007090,0.032467,0.134779,0.021622,0.028228,0.040160,0.004881,0.005552,2.193396,0.448857,0.560777,0.296428,0.226187,0.204862,0.353188,0.176577,0.160080,0.144559,0.134243,0.152217,0.188890,0.012466,0.004049,0.019859,0.012695,0.037139,0.002813,0.024616,0.001515,0.002342,0.009025,0.048309,0.000893,0.010119,outputs_stutter
0.026134,0.019250,2.921240,0.111863,0.183237,0.101301,0.008715,0.021733,-25.664451,3.005138,0.551546,0.160832,-0.370292,0.294373,0.111790,-0.089025,-0.116157,0.046790,0.014697,-0.013601,0.013171,0.035345,0.001678,0.055030,0.014061,0.022105,0.010846,0.027032,0.000592,0.009399,0.014112,0.078758,0.007682,0.033246,0.009608,0.020309,0.327065,0.027093,0.034137,0.045767,0.005264,0.010264,2.446540,0.561335,0.450734,0.412375,0.461474,0.264123,0.460625,0.192163,0.275755,0.197165,0.302844,0.166639,0.190070,0.040846,0.001966,0.044409,0.010725,0.013689,0.019604,0.020658,0.000600,0.011178,0.011308,0.067693,0.013516,0.014218,outputs_stutter
0.021189,0.028289,2.895412,0.079220,0.160018,0.036883,0.011253,0.022822,-25.685688,3.858255,-0.313950,0.132833,-0.037486,-0.266223,-0.111648,-0.036951,0.104884,-0.169775,-0.081280,0.143925,-0.062642,0.051142,0.006051,0.040616,0.020520,0.025322,0.014285,0.027572,0.003490,0.009135,0.010472,0.038921,0.014869,0.024526,0.007244,0.030908,0.311966,0.019677,0.027813,0.044585,0.005994,0.007964,2.334450,0.677586,0.536160,0.677764,0.306875,0.310543,0.264264,0.172016,0.355465,0.198829,0.227630,0.169139,0.103012,0.040462,0.014208,0.020298,0.021164,0.025237,0.012920,0.018562,0.010191,0.008327,0.009093,0.029321,0.019697,0.007144,outputs_stutter
0.018966,0.021819,2.956114,0.091061,0.164753,0.054192,0.008863,0.019646,-25.466905,3.289595,0.248947,0.287239,-0.087231,0.247408,-0.043827,-0.009786,-0.190892,-0.060456,0.111900,0.069014,0.013945,0.029336,0.001728,0.032848,0.018372,0.024670,0.009359,0.028238,0.001266,0.006522,0.020353,0.101093,0.005500,0.036675,0.007660,0.021709,0.293765,0.028243,0.037401,0.028425,0.005826,0.007539,2.026744,0.441407,0.684365,0.326452,0.385545,0.329517,0.292960,0.202233,0.198512,0.168285,0.182694,0.206706,0.155888,0.042022,0.001773,0.033299,0.017750,0.031600,0.008930,0.016779,0.001712,0.006763,0.022782,0.078458,0.008815,0.016087,outputs_stutter
0.046484,0.045560,3.086176,0.145431,0.204571,0.249888,0.004166,0.036933,-25.637606,2.956059,0.600341,0.509614,-0.022383,0.278924,0.157363,-0.126677,-0.098677,-0.077956,-0.004537,0.068823,-0.069043,0.017698,0.001956,0.056073,0.008290,0.035893,0.008506,0.034486,0.000649,0.003767,0.021514,0.099376,0.001005,0.034039,0.034544,0.061523,0.115234,0.056047,0.028500,0.223627,0.002833,0.051282,1.931462,0.500688,0.215039,0.208241,0.327313,0.248340,0.271138,0.165881,0.125000,0.135072,0.144110,0.169630,0.155614,0.022412,0.001106,0.025151,0.009947,0.016198,0.010451,0.012374,0.000747,0.003653,0.019123,0.064278,0.000996,0.012157,outputs_stutter
0.055036,0.023905,3.028030,0.145744,0.195337,0.432853,0.007389,0.080490,-26.482541,2.859055,0.652280,0.461592,0.023700,0.213387,0.006990,-0.124990,-0.101145,-0.044723,0.046424,0.066832,-0.128451,0.030451,0.001165,0.042111,0.013013,0.026182,0.011916,0.043883,0.000753,0.005918,0.022423,0.064399,0.002123,0.028729,0.060422,0.036276,0.212331,0.064605,0.038910,0.701757,0.008677,0.135276,2.520879,0.822031,0.377590,0.356678,0.237608,0.219953,0.162219,0.172885,0.187109,0.227376,0.225446,0.191070,0.186160,0.038437,0.001238,0.027139,0.013093,0.020133,0.012147,0.035185,0.000937,0.007358,0.018315,0.047488,0.002935,0.009799,outputs_stutter
0.022323,0.084198,3.120770,0.110328,0.187317,0.137615,0.007670,0.031806,-24.614993,3.099535,0.981987,0.764167,-0.152592,0.222732,-0.027079,-0.092359,-0.160295,0.102793,-0.095626,0.081584,-0.069255,0.013552,0.000698,0.034275,0.012681,0.034069,0.005400,0.018267,0.000269,0.004992,0.016262,0.158095,0.000703,0.044563,0.029825,0.073044,0.195007,0.046383,0.021614,0.307033,0.005385,0.072268,1.657967,0.508304,0.294399,0.269642,0.243656,0.281322,0.188915,0.160441,0.158570,0.205638,0.216060,0.186748,0.156601,0.015642,0.000720,0.026478,0.011972,0.024603,0.009874,0.008878,0.000261,0.006996,0.011717,0.053864,0.000828,0.012705,outputs_stutter
0.043421,0.053337,3.094464,0.129948,0.193813,0.268696,0.007228,0.053267,-25.940153,3.138105,0.614427,0.611702,0.191242,0.090165,0.172440,-0.022535,-0.172428,-0.017935,-0.017713,-0.050392,0.006848,0.014704,0.000681,0.051046,0.007541,0.021962,0.014465,0.025449,0.000637,0.001312,0.009613,0.128434,0.000787,0.039655,0.073565,0.060128,0.200577,0.066357,0.031841,0.582576,0.006138,0.116019,2.679717,0.327959,0.428125,0.418899,0.203416,0.168759,0.259654,0.177398,0.120174,0.159372,0.151276,0.141982,0.125803,0.018597,0.000563,0.032461,0.008430,0.014907,0.013772,0.019799,0.000818,0.002404,0.009056,0.072143,0.000948,0.015261,outputs_stutter
0.037863,0.064905,2.981799,0.128045,0.199518,0.173893,0.004298,0.029310,-24.933643,3.241275,0.670986,0.258387,0.050510,-0.004063,-0.075680,-0.210849,-0.148086,0.034392,0.207508,0.042475,0.019431,0.024324,0.000982,0.037372,0.019966,0.023108,0.008784,0.029449,0.000872,0.011294,0.031642,0.080321,0.002259,0.030408,0.029389,0.060519,0.216645,0.049390,0.031391,0.214227,0.002934,0.030553,2.446503,0.586427,0.451629,0.251463,0.250912,0.260861,0.157907,0.141026,0.212101,0.228256,0.158980,0.156687,0.176596,0.028401,0.001086,0.031752,0.016584,0.013635,0.006666,0.023784,0.001517,0.008164,0.022037,0.054934,0.003976,0.007546,outputs_stutter
0.063407,0.059378,3.027559,0.144391,0.177954,0.504000,0.011695,0.099093,-24.875137,3.135442,0.971212,0.296323,0.296398,-0.126949,0.030193,-0.008391,-0.241924,0.132365,0.055412,0.011357,0.003468,0.021036,0.001206,0.037139,0.009225,0.026965,0.009250,0.016837,0.000378,0.002718,0.014214,0.119283,0.003056,0.035977,0.079072,0.054249,0.305615,0.079847,0.025291,0.745662,0.010117,0.150995,1.719025,0.780129,0.662331,0.361622,0.361412,0.178909,0.290402,0.290542,0.236728,0.234325,0.218852,0.186071,0.124001,0.032366,0.001896,0.027825,0.013726,0.020006,0.010952,0.008980,0.000454,0.003509,0.012279,0.060689,0.005134,0.014103,outputs_stutter
0.029378,0.031607,3.033687,0.139255,0.207950,0.183491,0.007286,0.024183,-26.862659,3.333148,0.489279,0.420440,0.072845,-0.011545,0.004042,0.093373,-0.117290,-0.061230,0.021894,0.097156,-0.054964,0.027645,0.002793,0.046669,0.012755,0.034158,0.012575,0.043372,0.000560,0.005860,0.031379,0.060871,0.002264,0.028149,0.012660,0.044588,0.193337,0.058324,0.042858,0.223068,0.003056,0.024463,2.654007,0.422664,0.540723,0.471672,0.316755,0.194511,0.228859,0.239807,0.217902,0.189874,0.191542,0.123605,0.271764,0.021429,0.004326,0.033109,0.016796,0.027048,0.013917,0.028532,0.000448,0.009750,0.021131,0.039800,0.005836,0.007236,outputs_stutter
